Datum,KielerWoche,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2015-01-10,,1.0,67.954839483437,,,,
2015-01-11,,1.0,102.503556455298,,,,
2015-01-12,,1.0,122.717043089708,,,,
2015-01-13,,1.0,86.441812930424,,,,
2015-01-14,,1.0,72.7918398175921,,,,
2015-01-15,,1.0,93.7671799134285,,,,
2015-01-16,,1.0,131.913950068001,,,,
2015-01-17,,1.0,115.086208812258,,,,
2015-01-18,,1.0,47.8910511689248,,,,
2015-01-19,,1.0,138.935449172918,,,,
2015-01-20,,1.0,116.932538278351,,,,
2015-01-21,,1.0,90.1034587863099,,,,
2015-01-22,,1.0,135.950512983467,,,,
2015-01-23,,1.0,130.976061288992,,,,
2015-01-24,,1.0,140.03186322028,,,,
2015-01-25,,1.0,94.493388512183,,,,
2015-01-26,,1.0,150.51678717379,,,,
2015-01-27,,1.0,141.518792699705,,,,
2015-01-28,,1.0,124.273404481234,,,,
2015-01-29,,1.0,129.932530553471,,,,
2015-01-30,,1.0,100.75421525386,,,,
2015-01-31,,1.0,129.039421255357,,,,
2015-02-01,,1.0,92.189837282486,,,,
2015-02-02,,1.0,159.254353701805,,,,
2015-02-03,,1.0,112.095171542871,,,,
2015-02-04,,1.0,111.66941350432,,,,
2015-02-05,,1.0,133.827962608871,,,,
2015-02-06,,1.0,136.337106368056,,,,
2015-02-07,,1.0,130.642229801113,,,,
2015-02-08,,1.0,62.750062992056,,,,
2015-02-09,,1.0,112.747460478504,,,,
2015-02-10,,1.0,94.7581535487495,,,,
2015-02-11,,1.0,94.7022920091949,,,,
2015-02-12,,1.0,99.5801689919554,,,,
2015-02-13,,1.0,91.3547288868634,,,,
2015-02-14,,1.0,62.2346006049711,,,,
2015-02-15,,1.0,96.7929953706798,,,,
2015-02-16,,1.0,118.255475071685,,,,
2015-02-17,,1.0,118.509639861913,,,,
2015-02-18,,1.0,123.267817249283,,,,
2015-02-19,,1.0,123.69090336092,,,,
2015-02-20,,1.0,117.287703917599,,,,
2015-02-21,,1.0,107.174143505865,,,,
2015-02-22,,1.0,70.4631468349699,,,,
2015-02-23,,1.0,66.8925102653853,,,,
2015-02-24,,1.0,105.730056008902,,,,
2015-02-25,,1.0,81.6177684403834,,,,
2015-02-26,,1.0,104.017958777385,,,,
2015-02-27,,1.0,101.514216092369,,,,
2015-02-28,,1.0,99.5688944630867,,,,
2015-03-01,,1.0,45.7343245346269,,,,
2015-03-02,,1.0,104.963808490064,,,,
2015-03-03,,1.0,96.3163361056603,,,,
2015-03-04,,1.0,76.5028628068188,,,,
2015-03-05,,1.0,115.664704258596,,,,
2015-03-06,,1.0,100.668607215573,,,,
2015-03-07,,1.0,106.704697425172,,,,
2015-03-08,,1.0,80.654299664346,,,,
2015-03-09,,1.0,145.517595242024,,,,
2015-03-10,,1.0,120.053548888447,,,,
2015-03-11,,1.0,77.5925278766144,,,,
2015-03-12,,1.0,123.321210172569,,,,
2015-03-13,,1.0,104.09727840711,,,,
2015-03-14,,1.0,98.2811856068814,,,,
2015-03-15,,1.0,56.9672232806217,,,,
2015-03-16,,1.0,136.698666060069,,,,
2015-03-17,,1.0,136.644449549369,,,,
2015-03-18,,1.0,117.213496435657,,,,
2015-03-19,,1.0,121.351949525045,,,,
2015-03-20,,1.0,125.078492851656,,,,
2015-03-21,,1.0,113.449213775737,,,,
2015-03-22,,1.0,71.5711481513957,,,,
2015-03-23,,1.0,129.186723027161,,,,
2015-03-24,,1.0,114.539801718388,,,,
2015-03-25,,1.0,85.7675699240561,,,,
2015-03-26,,1.0,126.909561618178,,,,
2015-03-27,,1.0,113.205121341153,,,,
2015-03-28,,1.0,177.270608855771,,,,
2015-03-29,,1.0,56.8890738313162,,,,
2015-03-30,,1.0,110.288515770675,,,,
2015-03-31,,1.0,101.620422865145,,,,
2015-04-01,,1.0,134.425214341545,,,,
2015-04-02,,1.0,269.424940927989,,,,
2015-04-04,,1.0,274.149943740529,,,,
2015-04-05,,1.0,102.981646842744,,,,
2015-04-06,,1.0,60.1445223461642,,,,
2015-04-07,,1.0,115.651138885906,,,,
2015-04-08,,1.0,89.8685552544395,,,,
2015-04-09,,1.0,157.556996562067,,,,
2015-04-10,,1.0,125.640782296666,,,,
2015-04-11,,1.0,149.471145855324,,,,
2015-04-12,,1.0,39.0548694183738,,,,
2015-04-13,,1.0,94.5357769724487,,,,
2015-04-14,,1.0,95.7358790995654,,,,
2015-04-15,,1.0,102.93265639072,,,,
2015-04-16,,1.0,90.5282058330727,,,,
2015-04-17,,1.0,91.0744308710578,,,,
2015-04-18,,1.0,103.305896790347,,,,
2015-04-19,,1.0,25.46219373912,,,,
2015-04-20,,1.0,113.238537617252,,,,
2015-04-21,,1.0,121.935695795117,,,,
2015-04-22,,1.0,115.982784302446,,,,
2015-04-23,,1.0,109.647753246652,,,,
2015-04-24,,1.0,93.8539762667653,,,,
2015-04-25,,1.0,121.601177999412,,,,
2015-04-26,,1.0,71.0071270593663,,,,
2015-04-27,,1.0,151.174833546803,,,,
2015-04-28,,1.0,91.0866799976838,,,,
2015-04-29,,1.0,135.750739524874,,,,
2015-04-30,,1.0,185.547465909923,,,,
2015-05-02,,1.0,205.277811156554,,,,
2015-05-03,,1.0,49.1824014028742,,,,
2015-05-04,,1.0,141.916859730021,,,,
2015-05-05,,1.0,98.3386635883964,,,,
2015-05-06,,1.0,112.613312971486,,,,
2015-05-07,,1.0,119.486322756166,,,,
2015-05-08,,1.0,108.528740811492,,,,
2015-05-09,,1.0,122.939690460506,,,,
2015-05-10,,1.0,54.676729153515,,,,
2015-05-11,,1.0,129.877961813861,,,,
2015-05-12,,1.0,94.6018729487518,,,,
2015-05-13,,1.0,166.814781762185,,,,
2015-05-14,,1.0,53.434236162362,,,,
2015-05-15,,1.0,147.271258346731,,,,
2015-05-16,,1.0,164.984948024753,,,,
2015-05-17,,1.0,63.05558764595,,,,
2015-05-18,,1.0,103.802316848696,,,,
2015-05-19,,1.0,142.786482873821,,,,
2015-05-20,,1.0,92.0360687468511,,,,
2015-05-21,,1.0,147.957523681187,,,,
2015-05-22,,1.0,146.094397822298,,,,
2015-05-23,,1.0,212.693141838497,,,,
2015-05-24,,1.0,125.559999732516,,,,
2015-05-25,,1.0,93.8478895546048,,,,
2015-05-26,,1.0,126.885645229909,,,,
2015-05-27,,1.0,102.221242794941,,,,
2015-05-28,,1.0,113.871596753032,,,,
2015-05-29,,1.0,132.425641438842,,,,
2015-05-30,,1.0,120.295569303579,,,,
2015-05-31,,1.0,53.2747806032447,,,,
2015-06-01,,1.0,131.799875274321,,,,
2015-06-02,,1.0,96.0309134237217,,,,
2015-06-03,,1.0,92.2734256379415,,,,
2015-06-04,,1.0,157.745638949818,,,,
2015-06-05,,1.0,90.8260563665041,,,,
2015-06-06,,1.0,160.016912242355,,,,
2015-06-07,,1.0,81.0228908423745,,,,
2015-06-08,,1.0,118.620010509136,,,,
2015-06-09,,1.0,103.751614199022,,,,
2015-06-10,,1.0,109.672600519434,,,,
2015-06-11,,1.0,82.2394493227455,,,,
2015-06-12,,1.0,110.933345275547,,,,
2015-06-13,,1.0,149.304738265576,,,,
2015-06-14,,1.0,54.200791257504,,,,
2015-06-15,,1.0,142.542446445232,,,,
2015-06-16,,1.0,79.09829297271379,,,,
2015-06-17,,1.0,97.5436336746583,,,,
2015-06-18,,1.0,140.824064614319,,,,
2015-06-19,,1.0,119.985803432121,,,,
2015-06-20,,1.0,146.634813820399,,,,
2015-06-21,,1.0,77.1354317914719,,,,
2015-06-22,,1.0,135.938737758693,,,,
2015-06-23,,1.0,122.481453982781,,,,
2015-06-24,,1.0,128.059192073461,,,,
2015-06-25,,1.0,178.518522583761,,,,
2015-06-26,,1.0,148.837350354137,,,,
2015-06-27,,1.0,169.797038127635,,,,
2015-06-28,,1.0,77.928316055467,,,,
2015-06-29,,1.0,167.270204460311,,,,
2015-06-30,,1.0,148.605225316688,,,,
2015-07-01,,1.0,120.186667934639,,,,
2015-07-02,,1.0,146.638389294812,,,,
2015-07-03,,1.0,144.951813259044,,,,
2015-07-04,,1.0,147.076833346115,,,,
2015-07-05,,1.0,42.8195772957965,,,,
2015-07-06,,1.0,152.361597385545,,,,
2015-07-07,,1.0,84.0059287460532,,,,
2015-07-08,,1.0,102.368510926785,,,,
2015-07-09,,1.0,135.630723416396,,,,
2015-07-10,,1.0,124.786803993428,,,,
2015-07-11,,1.0,130.113145531335,,,,
2015-07-12,,1.0,88.6540564733359,,,,
2015-07-13,,1.0,139.54366165469,,,,
2015-07-14,,1.0,130.501224284384,,,,
2015-07-15,,1.0,107.10110548093,,,,
2015-07-16,,1.0,137.546863233232,,,,
2015-07-17,,1.0,59.6756480447039,,,,
2015-07-18,,1.0,103.421875467186,,,,
2015-07-19,,1.0,72.7912616085759,,,,
2015-07-20,,1.0,112.088314087437,,,,
2015-07-21,,1.0,110.3163345983,,,,
2015-07-22,,1.0,142.22779347136,,,,
2015-07-23,,1.0,203.264125340781,,,,
2015-07-24,,1.0,190.774205174228,,,,
2015-07-25,,1.0,153.059769404023,,,,
2015-07-26,,1.0,128.285416683932,,,,
2015-07-27,,1.0,133.375781082704,,,,
2015-07-28,,1.0,145.923878713879,,,,
2015-07-29,,1.0,158.819215783308,,,,
2015-07-30,,1.0,146.484382697433,,,,
2015-07-31,,1.0,161.092565120206,,,,
2015-08-01,,1.0,218.255357934206,,,,
2015-08-02,,1.0,79.8524484948349,,,,
2015-08-03,,1.0,146.571539190605,,,,
2015-08-04,,1.0,181.610236114437,,,,
2015-08-05,,1.0,159.979977487315,,,,
2015-08-06,,1.0,205.307474929514,,,,
2015-08-07,,1.0,161.405348220657,,,,
2015-08-08,,1.0,257.886451180439,,,,
2015-08-09,,1.0,99.38449711713059,,,,
2015-08-10,,1.0,107.823834818728,,,,
2015-08-11,,1.0,111.719493582218,,,,
2015-08-12,,1.0,105.910085115263,,,,
2015-08-13,,1.0,130.032330328273,,,,
2015-08-14,,1.0,136.48598470265,,,,
2015-08-15,,1.0,143.900495093016,,,,
2015-08-16,,1.0,70.3788768512555,,,,
2015-08-17,,1.0,131.235107926437,,,,
2015-08-18,,1.0,150.330138057285,,,,
2015-08-19,,1.0,114.337019826085,,,,
2015-08-20,,1.0,136.545303473007,,,,
2015-08-21,,1.0,111.539105361957,,,,
2015-08-22,,1.0,192.310003941578,,,,
2015-08-23,,1.0,69.2444084339642,,,,
2015-08-24,,1.0,133.255520595342,,,,
2015-08-25,,1.0,117.118263733,,,,
2015-08-26,,1.0,91.6168944111224,,,,
2015-08-27,,1.0,141.911779920259,,,,
2015-08-28,,1.0,139.289247760728,,,,
2015-08-29,,1.0,126.140648787117,,,,
2015-08-30,,1.0,106.277493756171,,,,
2015-08-31,,1.0,161.450718481947,,,,
2015-09-01,,1.0,119.890051286369,,,,
2015-09-02,,1.0,83.7391536190601,,,,
2015-09-03,,1.0,114.383066784309,,,,
2015-09-04,,1.0,143.916404225232,,,,
2015-09-05,,1.0,156.958185021103,,,,
2015-09-06,,1.0,82.710116719476,,,,
2015-09-07,,1.0,153.007856994447,,,,
2015-09-08,,1.0,101.974900564771,,,,
2015-09-09,,1.0,85.9654454506722,,,,
2015-09-10,,1.0,117.413494347263,,,,
2015-09-11,,1.0,104.972387940673,,,,
2015-09-12,,1.0,133.717384428962,,,,
2015-09-13,,1.0,103.751245279575,,,,
2015-09-14,,1.0,133.510832118078,,,,
2015-09-15,,1.0,139.402208193743,,,,
2015-09-16,,1.0,133.689772019809,,,,
2015-09-17,,1.0,110.514257948888,,,,
2015-09-18,,1.0,142.732270753669,,,,
2015-09-19,,1.0,130.810510295333,,,,
2015-09-20,,1.0,78.983124398745,,,,
2015-09-21,,1.0,121.131518972434,,,,
2015-09-22,,1.0,95.7635024410138,,,,
2015-09-23,,1.0,113.985638571579,,,,
2015-09-24,,1.0,114.429804827026,,,,
2015-09-25,,1.0,106.295868104001,,,,
2015-09-26,,1.0,157.874583198782,,,,
2015-09-27,,1.0,68.6546901854519,,,,
2015-09-28,,1.0,110.384754268745,,,,
2015-09-29,,1.0,107.172499358255,,,,
2015-09-30,,1.0,115.168250758514,,,,
2015-10-01,,1.0,111.736624736966,,,,
2015-10-02,,1.0,135.233441535145,,,,
2015-10-03,,1.0,59.6051413782784,,,,
2015-10-04,,1.0,56.1124326265758,,,,
2015-10-05,,1.0,160.729447285732,,,,
2015-10-06,,1.0,174.298357024457,,,,
2015-10-07,,1.0,162.817648369254,,,,
2015-10-08,,1.0,126.317035048177,,,,
2015-10-09,,1.0,149.251607689849,,,,
2015-10-10,,1.0,142.819418608991,,,,
2015-10-11,,1.0,86.9624118426862,,,,
2015-10-12,,1.0,192.294672820891,,,,
2015-10-13,,1.0,121.893907688931,,,,
2015-10-14,,1.0,111.050169347629,,,,
2015-10-15,,1.0,137.955865633247,,,,
2015-10-16,,1.0,152.38092597735,,,,
2015-10-17,,1.0,156.794820766382,,,,
2015-10-18,,1.0,23.1084060436499,,,,
2015-10-19,,1.0,110.888803557782,,,,
2015-10-20,,1.0,100.850948230594,,,,
2015-10-21,,1.0,112.590628824215,,,,
2015-10-22,,1.0,120.599207022792,,,,
2015-10-23,,1.0,170.601696726685,,,,
2015-10-24,,1.0,156.651794474863,,,,
2015-10-25,,1.0,61.41483523667,,,,
2015-10-26,,1.0,133.31507822802,,,,
2015-10-27,,1.0,83.2407894196966,,,,
2015-10-28,,1.0,90.9366155404553,,,,
2015-10-29,,1.0,149.468634696244,,,,
2015-10-30,,1.0,105.50955151958,,,,
2015-10-31,,1.0,115.50901951675,,,,
2015-11-01,,1.0,82.8860192358928,,,,
2015-11-02,,1.0,122.852345589113,,,,
2015-11-03,,1.0,84.553670001191,,,,
2015-11-04,,1.0,98.2032297845558,,,,
2015-11-05,,1.0,95.5565289254052,,,,
2015-11-06,,1.0,70.8871682954291,,,,
2015-11-07,,1.0,122.555120081886,,,,
2015-11-08,,1.0,84.144949463918,,,,
2015-11-09,,1.0,142.252605742127,,,,
2015-11-10,,1.0,54.2491742553091,,,,
2015-11-11,,1.0,97.3992914498514,,,,
2015-11-12,,1.0,68.1250970120964,,,,
2015-11-13,,1.0,137.78054839384,,,,
2015-11-14,,1.0,111.437166094331,,,,
2015-11-15,,1.0,51.1508390696867,,,,
2015-11-16,,1.0,105.42649422144,,,,
2015-11-17,,1.0,100.395764258721,,,,
2015-11-18,,1.0,114.494850154785,,,,
2015-11-19,,1.0,134.988103054341,,,,
2015-11-20,,1.0,74.7164382653143,,,,
2015-11-21,,1.0,101.399264556987,,,,
2015-11-22,,1.0,24.7966336699915,,,,
2015-11-23,,1.0,154.755493939717,,,,
2015-11-24,,1.0,72.2488946542933,,,,
2015-11-25,,1.0,77.2817709171028,,,,
2015-11-26,,1.0,88.5864343689461,,,,
2015-11-27,,1.0,106.092543130648,,,,
2015-11-28,,1.0,107.179811171241,,,,
2015-11-29,,1.0,58.3202195832375,,,,
2015-11-30,,1.0,116.154576103571,,,,
2015-12-01,,1.0,82.6707016113753,,,,
2015-12-02,,1.0,76.6057982454552,,,,
2015-12-03,,1.0,105.563330698629,,,,
2015-12-04,,1.0,131.863727048158,,,,
2015-12-05,,1.0,76.8168361163005,,,,
2015-12-06,,1.0,60.0342630227906,,,,
2015-12-07,,1.0,88.562588014754,,,,
2015-12-08,,1.0,81.9208577619633,,,,
2015-12-09,,1.0,72.712284202785,,,,
2015-12-10,,1.0,87.3496995999479,,,,
2015-12-11,,1.0,73.56275671083,,,,
2015-12-12,,1.0,116.377705397521,,,,
2015-12-13,,1.0,56.5437174806995,,,,
2015-12-14,,1.0,113.623981570417,,,,
2015-12-15,,1.0,78.8474877114111,,,,
2015-12-16,,1.0,110.850649097379,,,,
2015-12-17,,1.0,103.843516197661,,,,
2015-12-18,,1.0,88.7319424672478,,,,
2015-12-19,,1.0,143.442015501486,,,,
2015-12-20,,1.0,51.7103695029047,,,,
2015-12-21,,1.0,112.891222676487,,,,
2015-12-22,,1.0,89.2481374766772,,,,
2015-12-23,,1.0,205.881287125549,,,,
2015-12-24,,1.0,195.39980134501,,,,
2015-12-27,,1.0,50.7942094660487,,,,
2015-12-28,,1.0,127.385224894884,,,,
2015-12-29,,1.0,125.989547665193,,,,
2015-12-30,,1.0,143.702283482079,,,,
2015-12-31,,1.0,249.037809581614,,,,
2016-01-02,,1.0,122.885747411276,,,,
2016-01-03,,1.0,67.3281609732765,,,,
2016-01-04,,1.0,128.822051799542,,,,
2016-01-05,,1.0,105.310039162795,,,,
2016-01-06,,1.0,90.0053108415906,,,,
2016-01-07,,1.0,155.456329863677,,,,
2016-01-08,,1.0,68.7481180605328,,,,
2016-01-09,,1.0,88.5967160881984,,,,
2016-01-10,,1.0,39.937818475784,,,,
2016-01-11,,1.0,123.468161375388,,,,
2016-01-12,,1.0,96.7749099762038,,,,
2016-01-13,,1.0,69.6713814579147,,,,
2016-01-14,,1.0,103.240917970383,,,,
2016-01-15,,1.0,76.7043334988454,,,,
2016-01-16,,1.0,134.82042208679,,,,
2016-01-17,,1.0,41.7306726855902,,,,
2016-01-18,,1.0,113.848186314372,,,,
2016-01-19,,1.0,99.3856405745354,,,,
2016-01-20,,1.0,79.1353473096275,,,,
2016-01-21,,1.0,108.595935694673,,,,
2016-01-22,,1.0,96.3055837260512,,,,
2016-01-23,,1.0,96.7489428154796,,,,
2016-01-24,,1.0,41.653137191445,,,,
2016-01-25,,1.0,101.660734532574,,,,
2016-01-26,,1.0,93.194311458274,,,,
2016-01-27,,1.0,86.5509289158139,,,,
2016-01-28,,1.0,124.556569599892,,,,
2016-01-29,,1.0,91.0082856635981,,,,
2016-01-30,,1.0,90.1685996751073,,,,
2016-01-31,,1.0,52.0502097378234,,,,
2016-02-01,,1.0,100.874631975329,,,,
2016-02-02,,1.0,101.820989696245,,,,
2016-02-03,,1.0,114.464238664044,,,,
2016-02-04,,1.0,128.594824919993,,,,
2016-02-05,,1.0,124.433139717936,,,,
2016-02-06,,1.0,121.619679418936,,,,
2016-02-07,,1.0,85.2218274039122,,,,
2016-02-08,,1.0,88.3772693920283,,,,
2016-02-09,,1.0,89.5365624321665,,,,
2016-02-10,,1.0,64.7482479156876,,,,
2016-02-11,,1.0,90.7630000858516,,,,
2016-02-12,,1.0,92.3826818576777,,,,
2016-02-13,,1.0,124.492562694277,,,,
2016-02-14,,1.0,75.4669049257995,,,,
2016-02-15,,1.0,136.432230966611,,,,
2016-02-16,,1.0,68.0478380664933,,,,
2016-02-17,,1.0,115.322591894885,,,,
2016-02-18,,1.0,130.016478349823,,,,
2016-02-19,,1.0,121.1062736985,,,,
2016-02-20,,1.0,85.2473137621134,,,,
2016-02-21,,1.0,57.7117326850023,,,,
2016-02-22,,1.0,64.1054034695987,,,,
2016-02-23,,1.0,70.6172908787781,,,,
2016-02-24,,1.0,85.7581547356481,,,,
2016-02-25,,1.0,115.0558696768,,,,
2016-02-26,,1.0,73.6223080391586,,,,
2016-02-27,,1.0,77.3392765156887,,,,
2016-02-28,,1.0,67.9028508038449,,,,
2016-02-29,,1.0,100.734692257053,,,,
2016-03-01,,1.0,94.4073594599461,,,,
2016-03-02,,1.0,76.3795550110334,,,,
2016-03-03,,1.0,116.797066860726,,,,
2016-03-04,,1.0,100.459635238409,,,,
2016-03-05,,1.0,126.558308460523,,,,
2016-03-06,,1.0,63.6973176810197,,,,
2016-03-07,,1.0,100.739810297883,,,,
2016-03-08,,1.0,121.47081943624,,,,
2016-03-09,,1.0,134.50464200454,,,,
2016-03-10,,1.0,144.670919387674,,,,
2016-03-11,,1.0,147.967084273896,,,,
2016-03-12,,1.0,156.983737754714,,,,
2016-03-13,,1.0,85.1258324563042,,,,
2016-03-14,,1.0,82.3443055655689,,,,
2016-03-15,,1.0,135.410674142097,,,,
2016-03-16,,1.0,149.729711282462,,,,
2016-03-17,,1.0,171.39484313798,,,,
2016-03-18,,1.0,107.770107847376,,,,
2016-03-19,,1.0,123.305215643708,,,,
2016-03-20,,1.0,60.1580699950504,,,,
2016-03-21,,1.0,111.594469309437,,,,
2016-03-22,,1.0,123.498900492749,,,,
2016-03-23,,1.0,170.980616905401,,,,
2016-03-26,,1.0,233.436259088557,,,,
2016-03-27,,1.0,92.2009391869641,,,,
2016-03-28,,1.0,78.9437065311216,,,,
2016-03-29,,1.0,119.200195257023,,,,
2016-03-30,,1.0,60.5126024929405,,,,
2016-03-31,,1.0,98.7497125455811,,,,
2016-04-01,,1.0,126.578280724595,,,,
2016-04-02,,1.0,87.3944207425519,,,,
2016-04-03,,1.0,59.9447846766429,,,,
2016-04-04,,1.0,137.947934007478,,,,
2016-04-05,,1.0,94.142825899826,,,,
2016-04-06,,1.0,115.447838356541,,,,
2016-04-07,,1.0,89.6184406128346,,,,
2016-04-08,,1.0,78.1961621702536,,,,
2016-04-09,,1.0,147.991506901966,,,,
2016-04-10,,1.0,52.0436407239646,,,,
2016-04-11,,1.0,123.702699233727,,,,
2016-04-12,,1.0,132.521415737209,,,,
2016-04-13,,1.0,94.2383228667346,,,,
2016-04-14,,1.0,147.451316499508,,,,
2016-04-15,,1.0,114.065751428593,,,,
2016-04-16,,1.0,154.36608888434,,,,
2016-04-17,,1.0,47.0066493758308,,,,
2016-04-18,,1.0,118.988739758524,,,,
2016-04-19,,1.0,118.548088668147,,,,
2016-04-20,,1.0,97.0075160140583,,,,
2016-04-21,,1.0,162.612344751633,,,,
2016-04-22,,1.0,113.388253179464,,,,
2016-04-23,,1.0,92.1021778355632,,,,
2016-04-24,,1.0,75.6222245885521,,,,
2016-04-25,,1.0,120.296897891865,,,,
2016-04-26,,1.0,110.811927318748,,,,
2016-04-27,,1.0,109.900043591409,,,,
2016-04-28,,1.0,144.258444140683,,,,
2016-04-29,,1.0,141.971140303684,,,,
2016-04-30,,1.0,133.934264874241,,,,
2016-05-01,,1.0,75.0855680153977,,,,
2016-05-02,,1.0,80.5343204678304,,,,
2016-05-03,,1.0,121.044237577884,,,,
2016-05-04,,1.0,143.517586627587,,,,
2016-05-05,,1.0,63.2181127337263,,,,
2016-05-06,,1.0,128.636414764642,,,,
2016-05-07,,1.0,130.740469962421,,,,
2016-05-08,,1.0,70.7536194190359,,,,
2016-05-09,,1.0,115.102371461682,,,,
2016-05-10,,1.0,92.2789261138812,,,,
2016-05-11,,1.0,85.9296410490685,,,,
2016-05-12,,1.0,120.372349558473,,,,
2016-05-13,,1.0,122.111295888313,,,,
2016-05-14,,1.0,163.420994743525,,,,
2016-05-15,,1.0,45.1928439286054,,,,
2016-05-16,,1.0,98.0010179281108,,,,
2016-05-17,,1.0,126.175939525105,,,,
2016-05-18,,1.0,124.058397743762,,,,
2016-05-19,,1.0,103.539894371924,,,,
2016-05-20,,1.0,142.315044989541,,,,
2016-05-21,,1.0,134.348751582816,,,,
2016-05-22,,1.0,44.0664524465327,,,,
2016-05-23,,1.0,92.0461391783152,,,,
2016-05-24,,1.0,93.689577938849,,,,
2016-05-25,,1.0,114.416569643787,,,,
2016-05-26,,1.0,118.05896130267,,,,
2016-05-27,,1.0,132.359505113365,,,,
2016-05-28,,1.0,80.6332169733006,,,,
2016-05-29,,1.0,62.5013270429653,,,,
2016-05-30,,1.0,134.578807812252,,,,
2016-05-31,,1.0,98.9116462513412,,,,
2016-06-01,,1.0,89.3200184546117,,,,
2016-06-02,,1.0,118.366755856865,,,,
2016-06-03,,1.0,126.172805594165,,,,
2016-06-04,,1.0,129.472695112237,,,,
2016-06-05,,1.0,56.1643884923837,,,,
2016-06-06,,1.0,96.630281826456,,,,
2016-06-07,,1.0,120.649972381176,,,,
2016-06-08,,1.0,90.3183766916616,,,,
2016-06-09,,1.0,176.623705667701,,,,
2016-06-10,,1.0,138.780097990443,,,,
2016-06-11,,1.0,146.289691920675,,,,
2016-06-12,,1.0,41.3202517417741,,,,
2016-06-13,,1.0,157.032598847473,,,,
2016-06-14,,1.0,119.96846203145,,,,
2016-06-15,,1.0,98.597982186145,,,,
2016-06-16,,1.0,132.226336008048,,,,
2016-06-17,,1.0,96.4894878589786,,,,
2016-06-18,,1.0,178.053503357419,,,,
2016-06-19,,1.0,47.3015501376727,,,,
2016-06-20,,1.0,154.234328655126,,,,
2016-06-21,,1.0,122.723468787436,,,,
2016-06-22,,1.0,98.8851882321757,,,,
2016-06-23,,1.0,159.229870584471,,,,
2016-06-24,,1.0,146.028836187358,,,,
2016-06-25,,1.0,160.675602624552,,,,
2016-06-26,,1.0,70.9661977461169,,,,
2016-06-27,,1.0,163.747099559984,,,,
2016-06-28,,1.0,120.494624396019,,,,
2016-06-29,,1.0,115.226044727455,,,,
2016-06-30,,1.0,165.845034983749,,,,
2016-07-01,,1.0,114.432331782581,,,,
2016-07-02,,1.0,151.530588705805,,,,
2016-07-03,,1.0,69.2208725565689,,,,
2016-07-04,,1.0,162.311728521353,,,,
2016-07-05,,1.0,99.5359318621793,,,,
2016-07-06,,1.0,108.94000089499,,,,
2016-07-08,,1.0,127.247931501737,,,,
2016-07-09,,1.0,115.811353583804,,,,
2016-07-10,,1.0,74.7486671975863,,,,
2016-07-11,,1.0,143.298039553454,,,,
2016-07-12,,1.0,98.8521437980355,,,,
2016-07-13,,1.0,136.905968374288,,,,
2016-07-14,,1.0,116.126177275812,,,,
2016-07-15,,1.0,132.699943835378,,,,
2016-07-16,,1.0,157.221628294765,,,,
2016-07-17,,1.0,42.885878239169,,,,
2016-07-19,,1.0,110.715440210892,,,,
2016-07-20,,1.0,104.132660811651,,,,
2016-07-21,,1.0,131.784060768095,,,,
2016-07-22,,1.0,113.407010430872,,,,
2016-07-23,,1.0,146.464945803733,,,,
2016-07-24,,1.0,92.7879182201905,,,,
2016-07-25,,1.0,185.227061025517,,,,
2016-07-26,,1.0,192.381770532513,,,,
2016-07-27,,1.0,159.997122537331,,,,
2016-07-28,,1.0,164.354295781258,,,,
2016-07-29,,1.0,177.670184792223,,,,
2016-07-30,,1.0,166.601426920218,,,,
2016-07-31,,1.0,91.3605121122705,,,,
2016-08-01,,1.0,161.443574230918,,,,
2016-08-02,,1.0,135.72195457448,,,,
2016-08-03,,1.0,160.92640354873,,,,
2016-08-04,,1.0,190.138048133153,,,,
2016-08-05,,1.0,156.95610535683,,,,
2016-08-06,,1.0,175.282574113376,,,,
2016-08-07,,1.0,71.899100617287,,,,
2016-08-08,,1.0,164.185739816663,,,,
2016-08-09,,1.0,168.392491471408,,,,
2016-08-10,,1.0,146.108444701411,,,,
2016-08-11,,1.0,155.445190548365,,,,
2016-08-12,,1.0,172.772180030773,,,,
2016-08-13,,1.0,242.04298764093,,,,
2016-08-16,,1.0,111.26757761232,,,,
2016-08-17,,1.0,133.724113213579,,,,
2016-08-18,,1.0,166.491293516648,,,,
2016-08-19,,1.0,163.439489694208,,,,
2016-08-20,,1.0,168.383074897518,,,,
2016-08-21,,1.0,64.0296375905993,,,,
2016-08-22,,1.0,132.218707810364,,,,
2016-08-23,,1.0,100.797638745173,,,,
2016-08-24,,1.0,128.031689472655,,,,
2016-08-25,,1.0,131.898041645196,,,,
2016-08-26,,1.0,113.857651667203,,,,
2016-08-27,,1.0,143.728050251138,,,,
2016-08-28,,1.0,64.0609471983839,,,,
2016-08-29,,1.0,117.093542214261,,,,
2016-08-30,,1.0,146.236249515322,,,,
2016-08-31,,1.0,133.333037402885,,,,
2016-09-01,,1.0,134.059380486205,,,,
2016-09-02,,1.0,85.2045971552449,,,,
2016-09-03,,1.0,167.820279051247,,,,
2016-09-04,,1.0,63.5013684156845,,,,
2016-09-05,,1.0,162.984490197691,,,,
2016-09-06,,1.0,95.8411144296674,,,,
2016-09-07,,1.0,109.455420848433,,,,
2016-09-08,,1.0,125.091909371069,,,,
2016-09-09,,1.0,148.877333962067,,,,
